,Make,Mean Model Price (£),Year,Mileage,Transmission,Engine Size (L),Fuel Type,Actual Car Price (£),Indicated Value
2532,skoda,6104.977142857144,2009,99000,Manual,1.9,Diesel,1995,Great
2533,ford,4521.353448275861,2009,83348,Manual,1.8,Diesel,1995,Lower
2534,hyundai,6624.684684684685,2009,88098,Manual,1.4,Petrol,1790,Great
2535,ford,5246.603305785124,2009,124200,Manual,1.6,Diesel,1549,Good
2536,audi,7253.379310344828,2009,78000,Manual,1.6,Petrol,2995,Great
2537,ford,4521.353448275861,2009,105000,Manual,2.0,Diesel,1995,Great
2538,mini,6426.404682274248,2009,100000,Manual,1.6,Diesel,2495,Great
2539,vauxhall,4687.431330472104,2009,76988,Manual,1.4,Petrol,1995,Fair
2540,vauxhall,5872.614054054054,2009,77000,Manual,1.3,Diesel,1895,Great
2541,ford,2662.686956521739,2009,68952,Manual,1.2,Petrol,1980,Good
2542,audi,7671.473684210528,2009,109000,Manual,2.0,Diesel,3995,Lower
2543,toyota,3982.165680473373,2009,71000,Manual,1.0,Petrol,1995,Great
2544,mini,6426.404682274248,2009,90536,Manual,1.6,Petrol,1950,Lower
2545,audi,7253.379310344828,2009,125600,Automatic,1.6,Petrol,1795,Lower
2546,renault,1896.0,2009,73000,Manual,1.5,Diesel,1595,Great
2547,volkswagen,6953.277192982456,2009,108000,Manual,1.4,Petrol,2890,Fair
2548,vauxhall,5872.614054054054,2009,71000,Manual,1.0,Petrol,1595,Lower
2549,kia,5438.817073170731,2009,69000,Manual,1.4,Petrol,2290,Great
2550,vauxhall,5872.614054054054,2009,55090,Manual,1.0,Petrol,1695,Great
2551,volkswagen,6953.277192982456,2009,89041,Manual,1.4,Petrol,3390,Good
2552,vauxhall,2314.214285714286,2009,45000,Manual,1.0,Petrol,1695,Great
2553,vauxhall,2624.614285714286,2009,83000,Manual,1.6,Petrol,1895,Great
2554,fiat,1951.35,2009,70918,Manual,1.4,Petrol,1750,Fair
2555,ford,5246.603305785124,2009,74500,Manual,1.8,Petrol,1795,Lower
2556,honda,4698.149350649352,2009,148015,Manual,2.2,Diesel,1750,Great
2557,kia,5438.817073170731,2009,105341,Manual,1.4,Petrol,1725,Good
2558,mini,6426.404682274248,2009,74033,Manual,1.6,Petrol,1990,Lower
2559,volkswagen,5994.9082568807335,2009,111000,Manual,2.0,Diesel,2150,Great
2560,mazda,5089.122448979592,2009,107000,Manual,2.0,Petrol,1800,Great
2561,saab,2922.2045454545455,2009,139000,Manual,1.9,Diesel,1750,Lower
2562,ford,6281.729041916167,2009,80000,Manual,1.25,Petrol,2490,Lower
2563,fiat,2268.5,2009,59000,Manual,1.4,Petrol,1795,Great
2564,vauxhall,5872.614054054054,2009,83099,Manual,1.2,Petrol,1595,Great
2565,ford,6281.729041916167,2009,116000,Manual,1.25,Petrol,1995,Fair
2566,skoda,6104.977142857144,2009,97000,Manual,1.2,Petrol,1820,Good
2567,suzuki,5271.309677419355,2009,72310,Manual,1.3,Petrol,1695,Great
2568,suzuki,5271.309677419355,2009,92890,Manual,1.5,Petrol,1695,Great
2569,volkswagen,6953.277192982456,2009,144739,Manual,2.0,Diesel,3290,Fair
2570,toyota,3453.475409836065,2009,32000,Manual,1.33,Petrol,3495,Lower
2571,ford,6281.729041916167,2009,75000,Manual,1.25,Petrol,2290,Lower
2572,honda,4698.149350649352,2009,87000,Manual,1.4,Petrol,2495,Lower
2573,ford,6281.729041916167,2009,109000,Manual,1.4,Diesel,1895,Great
2574,volkswagen,3668.4285714285716,2009,55700,Manual,1.4,Petrol,4495,Good
2575,volvo,3092.9767441860467,2009,98000,Manual,1.6,Petrol,2995,Great
2576,fiat,5703.985576923077,2009,98000,Manual,1.2,Petrol,1994,Great
2577,ford,6281.729041916167,2009,49000,Manual,1.4,Petrol,2995,Lower
2578,ford,1741.333333333333,2009,106000,Manual,2.0,Petrol,1740,Great
2579,fiat,5703.985576923077,2009,75000,Manual,1.2,Petrol,2490,Great
2580,citroen,3652.4242424242425,2009,84000,Manual,1.6,Diesel,2195,Good
2581,vauxhall,5872.614054054054,2009,63866,Manual,1.2,Petrol,1790,Great
2582,citroen,1831.25,2009,69000,Manual,1.4,Petrol,1595,Fair
2583,ford,6281.729041916167,2009,112000,Manual,1.25,Petrol,1750,Great
2584,toyota,3518.166666666666,2009,170000,Manual,2.2,Diesel,1595,Great
2585,ford,5246.603305785124,2009,98362,Manual,1.8,Petrol,2799,Lower
2586,bmw,6605.586206896552,2009,123252,Manual,2.0,Petrol,2695,Lower
2587,nissan,2010.5,2009,30334,Manual,1.0,Petrol,2275,Great
2588,citroen,2384.714285714286,2009,92000,Manual,2.0,Diesel,1695,Great
2589,honda,4698.149350649352,2009,112000,Manual,1.8,Petrol,2000,Lower
2590,ford,6281.729041916167,2009,60000,Manual,1.4,Petrol,2995,Lower
2591,mazda,5743.0275229357785,2009,90000,Manual,1.4,Diesel,1695,Great
2592,ford,5246.603305785124,2009,90123,Manual,1.6,Petrol,1695,Lower
2593,peugeot,2062.084210526316,2009,85000,Manual,1.4,Petrol,1695,Good
2594,citroen,1831.25,2009,69000,Manual,1.6,Petrol,1995,Great
2595,ford,2662.686956521739,2009,80000,Manual,1.2,Petrol,1995,Fair
2596,skoda,2631.1666666666665,2009,90796,Manual,1.4,Diesel,1990,Great
2597,honda,4698.149350649352,2009,90000,Manual,1.8,Petrol,1990,Lower
2598,audi,7253.379310344828,2009,123000,Manual,2.0,Diesel,2899,Lower
2599,volkswagen,8030.166666666668,2009,82300,Manual,1.4,Petrol,4995,Lower
2600,honda,3397.8,2009,71000,Manual,1.4,Petrol,1995,Lower
2601,renault,3834.1785714285716,2009,78000,Manual,1.6,Petrol,1595,Great
2602,volvo,3123.357142857143,2009,75000,Manual,1.6,Diesel,3999,Lower
2603,bmw,6605.586206896552,2009,83497,Manual,2.0,Petrol,3495,Great
2604,jaguar,8782.5,2009,119000,Automatic,3.0,Diesel,3750,Lower
2605,renault,3834.1785714285716,2009,74800,Manual,1.6,Petrol,1790,Great
2606,volkswagen,6953.277192982456,2009,90146,Manual,2.0,Diesel,3790,Good
2607,ford,5246.603305785124,2009,96947,Manual,1.6,Petrol,1999,Great
2608,bmw,7848.303225806451,2009,53300,Manual,2.0,Petrol,3995,Lower
2609,vauxhall,5040.207920792079,2009,96000,Manual,2.0,Diesel,1695,Lower
2610,fiat,5703.985576923077,2009,68000,Manual,1.2,Petrol,2495,Great
2611,toyota,2678.333333333333,2009,104000,Manual,1.0,Petrol,1695,Lower
2612,vauxhall,3086.220588235294,2009,52000,Manual,1.4,Petrol,1649,Great
2613,nissan,7387.085227272727,2009,115000,Manual,2.0,Diesel,2400,Lower
2614,bmw,7848.303225806451,2009,124000,Manual,2.0,Diesel,2500,Great
2615,ford,6281.729041916167,2009,69000,Manual,1.4,Petrol,2499,Lower
2616,vauxhall,5872.614054054054,2009,89421,Manual,1.3,Diesel,1700,Fair
2617,mazda,7650.494117647058,2009,49300,Manual,2.0,Petrol,3990,Lower
2618,vauxhall,4687.431330472104,2009,99000,Manual,1.6,Petrol,1990,Great
2619,ford,2662.686956521739,2009,62000,Manual,1.2,Petrol,1995,Great
2620,chevrolet,2057.1111111111113,2009,43200,Automatic,1.4,Petrol,1999,Great
2621,renault,5933.241258741258,2009,68075,Manual,1.2,Petrol,2200,Good
2622,citroen,2156.8,2009,62800,Manual,1.6,Petrol,1595,Lower
2623,toyota,3453.475409836065,2009,108523,Manual,1.4,Petrol,1795,Great
2624,peugeot,2218.5454545454545,2009,60000,Manual,1.0,Petrol,1595,Lower
2625,ford,4521.353448275861,2009,122000,Manual,2.0,Diesel,1995,Great
2626,toyota,2745.0,2009,91500,Manual,1.33,Petrol,2495,Great
2627,volvo,3123.357142857143,2009,140103,Manual,1.6,Diesel,1995,Lower
2628,suzuki,2241.428571428572,2009,61446,Manual,1.2,Petrol,1890,Great
2629,alfa romeo,3738.913043478261,2009,81000,Manual,1.4,Petrol,2000,Great
2630,volvo,3123.357142857143,2009,201970,Manual,1.8,Petrol,1599,Fair
2631,seat,2753.666666666666,2009,62994,Manual,1.4,Petrol,1990,Lower
2632,nissan,7387.085227272727,2009,116000,Manual,2.0,Diesel,2995,Lower
2633,ford,6281.729041916167,2009,56713,Manual,1.25,Petrol,2780,Great
2634,ford,6281.729041916167,2009,56000,Manual,1.25,Petrol,2995,Lower
2635,renault,5933.241258741258,2009,79000,Manual,1.2,Petrol,1700,Good
2636,ford,2662.686956521739,2009,55000,Manual,1.2,Petrol,2395,Good
2637,mazda,5743.0275229357785,2009,60000,Manual,1.4,Diesel,2200,Great
2638,volkswagen,6953.277192982456,2009,151676,Manual,1.6,Petrol,1600,Lower
2639,ford,6281.729041916167,2009,69890,Manual,1.25,Petrol,2495,Fair
2640,ford,2662.686956521739,2009,70000,Manual,1.2,Petrol,1895,Great
2641,mercedes-benz,7442.675,2009,95893,Manual,2.1,Diesel,5595,Good
2642,honda,3397.8,2009,77000,Manual,1.4,Petrol,2799,Good
2643,skoda,6104.977142857144,2009,94593,Manual,1.4,Diesel,1895,Fair
2644,toyota,3982.165680473373,2009,84300,Manual,1.0,Petrol,2295,Great
2645,volkswagen,6953.277192982456,2009,140000,Manual,2.0,Diesel,1999,Lower
2646,ford,2662.686956521739,2009,77250,Manual,1.2,Petrol,1599,Great
2647,peugeot,2000.0,2009,108309,Manual,2.0,Diesel,2000,Fair
2648,honda,4698.149350649352,2009,74000,Manual,1.8,Petrol,2490,Great
2649,fiat,5703.985576923077,2009,58800,Manual,1.2,Petrol,2790,Lower
2650,vauxhall,5040.207920792079,2009,81425,Manual,2.0,Diesel,1995,Great
2651,audi,7253.379310344828,2009,83000,Automatic,1.6,Petrol,3750,Lower
2652,fiat,5703.985576923077,2009,83615,Manual,1.2,Petrol,1995,Lower
2653,volkswagen,2778.75,2009,92000,Manual,1.6,Diesel,2695,Lower
2654,ford,2662.686956521739,2009,81741,Manual,1.2,Petrol,1795,Good
2655,ford,5246.603305785124,2009,99600,Manual,1.8,Petrol,2490,Great
2656,mazda,5743.0275229357785,2009,88482,Manual,1.3,Petrol,1650,Great
2657,volkswagen,6736.627009646302,2009,54348,Manual,1.2,Petrol,3125,Lower
2658,kia,6135.576470588236,2009,44884,Manual,1.1,Petrol,2295,Great
2659,volkswagen,6953.277192982456,2009,84100,Manual,2.0,Diesel,3700,Great
2660,ford,5246.603305785124,2009,106000,Manual,1.6,Petrol,1590,Great
2661,volkswagen,5994.9082568807335,2009,144000,Manual,2.0,Diesel,1995,Great
2662,vauxhall,5872.614054054054,2009,65906,Manual,1.0,Petrol,1799,Great
2663,vauxhall,5872.614054054054,2009,67741,Manual,1.2,Petrol,1995,Good
2664,volkswagen,6736.627009646302,2009,90351,Manual,1.2,Petrol,1995,Great
2665,audi,7671.473684210528,2009,166000,Manual,2.0,Diesel,1999,Lower
2666,vauxhall,5872.614054054054,2009,54055,Manual,1.2,Petrol,2500,Good
2667,ford,5246.603305785124,2009,98000,Manual,1.8,Diesel,1875,Great
2668,peugeot,2062.084210526316,2009,62700,Manual,1.4,Petrol,1695,Lower
2669,ford,2662.686956521739,2009,56000,Manual,1.2,Petrol,1999,Great
2670,mercedes-benz,7442.675,2009,118000,Automatic,2.1,Diesel,2345,Lower
2671,nissan,7387.085227272727,2009,54000,Manual,1.6,Petrol,4350,Fair
2672,ford,4588.875,2009,105000,Automatic,2.0,Diesel,2795,Lower
2673,vauxhall,5872.614054054054,2009,53000,Manual,1.0,Petrol,1750,Lower
2674,toyota,3518.166666666666,2009,95000,Manual,2.0,Petrol,3290,Great
2675,vauxhall,5872.614054054054,2009,47971,Manual,1.2,Petrol,2495,Good
2676,volkswagen,6953.277192982456,2009,130199,Manual,1.6,Petrol,1995,Lower
2677,mercedes-benz,7442.675,2009,116000,Automatic,2.1,Diesel,4000,Great
2678,volvo,3123.357142857143,2009,137000,Manual,1.6,Diesel,2750,Great
2679,citroen,1831.25,2009,61503,Manual,1.1,Petrol,1790,Fair
2680,hyundai,5777.2758620689665,2009,112000,Manual,1.6,Diesel,1890,Great
2681,audi,7253.379310344828,2009,162726,Manual,2.0,Diesel,2000,Good
2682,ford,10963.035714285714,2009,184345,Manual,2.0,Diesel,2000,Lower
2683,volvo,3092.9767441860467,2009,56265,Manual,1.6,Petrol,4579,Great
2684,audi,7671.473684210528,2009,124000,Manual,2.0,Diesel,4895,Fair
2685,mazda,5089.122448979592,2009,100861,Manual,2.2,Diesel,2495,Good
2686,skoda,6104.977142857144,2009,75333,Manual,1.2,Petrol,1999,Great
2687,mazda,5743.0275229357785,2009,82000,Manual,1.3,Petrol,2250,Fair
2688,ford,2662.686956521739,2009,104571,Manual,1.2,Petrol,1650,Great
2689,toyota,4719.1679389312985,2009,59000,Manual,1.0,Petrol,2000,Lower
2690,renault,3536.521739130435,2009,55000,Manual,1.2,Petrol,1595,Lower
2691,ford,5246.603305785124,2009,116263,Manual,1.8,Diesel,1799,Good
2692,ford,2662.686956521739,2009,86000,Manual,1.2,Petrol,1795,Great
2693,ford,5246.603305785124,2009,60240,Manual,1.6,Petrol,3299,Lower
2694,renault,3834.1785714285716,2009,96000,Manual,1.5,Diesel,1895,Great
2695,ford,6281.729041916167,2009,83000,Manual,1.25,Petrol,2290,Lower
2696,nissan,2010.5,2009,54070,Manual,1.0,Petrol,1999,Great
2697,volkswagen,6953.277192982456,2009,80000,Manual,1.4,Petrol,2900,Great
2698,fiat,1951.35,2009,84691,Manual,1.4,Petrol,1995,Great
2699,mazda,5089.122448979592,2009,52707,Manual,2.2,Diesel,2995,Great
2700,toyota,3982.165680473373,2009,86501,Manual,1.0,Petrol,2000,Fair
2701,fiat,5703.985576923077,2009,60822,Manual,1.2,Petrol,3185,Good
2702,vauxhall,5872.614054054054,2009,90000,Manual,1.2,Petrol,1690,Great
2703,ford,6281.729041916167,2009,140000,Manual,1.25,Petrol,1720,Fair
2704,vauxhall,5872.614054054054,2009,73500,Manual,1.2,Petrol,1695,Lower
2705,ford,1741.333333333333,2009,85000,Manual,2.0,Petrol,1795,Great
2706,ford,2662.686956521739,2009,23000,Manual,1.2,Petrol,1996,Lower
2707,citroen,3652.4242424242425,2009,77000,Manual,1.4,Petrol,2490,Good
2708,ford,3924.3518518518517,2009,100000,Manual,1.8,Diesel,1995,Great
2709,ford,6281.729041916167,2009,133000,Manual,1.4,Petrol,1789,Great
2710,fiat,5703.985576923077,2009,44422,Manual,1.2,Petrol,2890,Great
2711,honda,4698.149350649352,2009,115000,Manual,1.8,Petrol,2895,Good
2712,toyota,3982.165680473373,2009,98049,Manual,1.0,Petrol,1690,Good
2713,citroen,3652.4242424242425,2009,56866,Manual,1.4,Petrol,2385,Great
2714,renault,3834.1785714285716,2009,63565,Manual,1.6,Petrol,2250,Lower
2715,vauxhall,2314.214285714286,2009,58000,Manual,1.2,Petrol,1875,Lower
2716,citroen,3652.4242424242425,2009,73000,Manual,1.6,Diesel,1995,Lower
2717,peugeot,2062.084210526316,2009,61000,Manual,1.4,Petrol,1999,Good
2718,ford,2662.686956521739,2009,56000,Manual,1.2,Petrol,1995,Great
2719,mazda,5743.0275229357785,2009,72476,Manual,1.3,Petrol,1795,Great
2720,audi,7305.4,2009,66259,Manual,2.0,Petrol,7800,Good
2721,seat,3287.857142857143,2009,116000,Manual,2.0,Diesel,2400,Great
2722,audi,5946.259259259259,2009,113000,Manual,2.0,Diesel,5000,Great
2723,skoda,8090.169014084507,2009,135000,Manual,1.9,Diesel,2350,Good
2724,toyota,2678.333333333333,2009,87000,Manual,1.0,Petrol,2295,Good
2725,mini,6426.404682274248,2009,48270,Manual,1.4,Petrol,4380,Good
2726,saab,3653.75,2009,93128,Automatic,2.3,Petrol,3425,Good
2727,vauxhall,5872.614054054054,2009,81822,Manual,1.2,Petrol,1644,Great
2728,ford,4521.353448275861,2009,110261,Manual,1.8,Diesel,1645,Lower
2729,volvo,3124.666666666666,2009,169000,Manual,2.0,Diesel,2789,Lower
2730,ford,6281.729041916167,2009,89000,Manual,1.4,Petrol,3000,Fair
2731,volkswagen,6953.277192982456,2009,111500,Manual,2.0,Diesel,2890,Lower
2732,vauxhall,5040.207920792079,2009,77000,Manual,1.8,Petrol,2280,Good
2733,mazda,5089.122448979592,2009,125000,Manual,2.0,Petrol,1895,Fair
2734,volvo,3092.9767441860467,2009,87000,Manual,1.6,Diesel,3000,Lower
2735,vauxhall,5872.614054054054,2009,76000,Manual,1.2,Petrol,1595,Lower
2736,fiat,5703.985576923077,2009,47575,Manual,1.2,Petrol,2770,Great
2737,peugeot,2062.084210526316,2009,70976,Manual,1.6,Petrol,1999,Great
2738,volkswagen,5968.375,2009,153000,Manual,2.0,Diesel,2850,Great
2739,ford,5246.603305785124,2009,170343,Manual,2.0,Diesel,1995,Fair
2740,seat,6459.587719298244,2009,107665,Manual,1.6,Diesel,1995,Great
2741,ford,4521.353448275861,2009,94337,Automatic,2.0,Diesel,2695,Great
2742,volkswagen,6953.277192982456,2009,119000,Manual,1.4,Petrol,2495,Good
2743,volkswagen,6953.277192982456,2009,94000,Manual,2.0,Diesel,3495,Great
2744,volvo,3124.666666666666,2009,123407,Manual,2.0,Diesel,3995,Good
2745,mercedes-benz,3125.0,2009,127590,Automatic,2.1,Diesel,2690,Good
2746,toyota,2678.333333333333,2009,65000,Manual,1.0,Petrol,2500,Great
2747,ford,4521.353448275861,2009,96901,Manual,2.0,Diesel,2250,Great
2748,kia,6135.576470588236,2009,79704,Manual,1.1,Petrol,1700,Fair
2749,suzuki,3114.0,2009,64000,Manual,1.9,Diesel,3995,Lower
2750,toyota,4719.1679389312985,2009,89000,Manual,1.0,Petrol,1690,Great
2751,toyota,3453.475409836065,2009,111458,Manual,1.33,Petrol,1995,Good
2752,mercedes-benz,7442.675,2009,132000,Automatic,2.1,Diesel,4395,Great
2753,volkswagen,5994.9082568807335,2009,101000,Automatic,1.8,Petrol,2790,Great
2754,honda,4698.149350649352,2009,110553,Manual,2.2,Diesel,1999,Great
2755,vauxhall,5872.614054054054,2009,87000,Manual,1.2,Petrol,1595,Great
2756,mini,6426.404682274248,2009,123998,Manual,1.6,Petrol,2595,Great
2757,audi,7671.473684210528,2009,117000,Manual,2.0,Diesel,3790,Good
2758,citroen,4782.764705882353,2009,99000,Automatic,1.6,Diesel,1995,Great
2759,volkswagen,5994.9082568807335,2009,109000,Manual,2.0,Diesel,2495,Great
2760,bmw,8111.285714285716,2009,76000,Manual,2.5,Petrol,8950,Great
2761,suzuki,2477.0,2009,84000,Automatic,1.0,Petrol,2000,Great
2762,volkswagen,3570.777777777778,2009,121282,Manual,2.0,Diesel,2700,Fair
2763,mercedes-benz,3125.0,2009,76000,Automatic,1.8,Petrol,2990,Lower
2764,bmw,6605.586206896552,2009,65066,Manual,2.0,Petrol,6199,Fair
2765,mazda,5089.122448979592,2009,90000,Manual,2.0,Petrol,1990,Lower
2766,toyota,4719.1679389312985,2009,90000,Manual,1.0,Petrol,1895,Fair
2767,ford,5246.603305785124,2009,103000,Manual,1.6,Diesel,1795,Great
2768,peugeot,2062.084210526316,2009,88322,Manual,1.4,Petrol,1650,Fair
2769,honda,3397.8,2009,86000,Manual,1.4,Petrol,2999,Fair
2770,renault,3834.1785714285716,2009,101656,Manual,1.6,Petrol,1690,Great
2771,audi,7305.4,2009,65974,Manual,2.0,Petrol,6995,Good
2772,toyota,3518.166666666666,2009,112000,Manual,2.0,Diesel,2799,Great
2773,bmw,7848.303225806451,2009,96000,Manual,2.0,Diesel,4495,Lower
2774,toyota,4719.1679389312985,2009,45000,Manual,1.0,Petrol,2599,Great
2775,mini,6426.404682274248,2009,106588,Manual,1.6,Petrol,2995,Lower
2776,honda,4698.149350649352,2009,76971,Manual,1.8,Petrol,2850,Great
2777,peugeot,2062.084210526316,2009,38000,Manual,1.4,Petrol,1989,Great
2778,vauxhall,4687.431330472104,2009,89000,Manual,1.4,Petrol,1650,Good
2779,peugeot,2062.084210526316,2009,70000,Manual,1.4,Petrol,1995,Fair
2780,vauxhall,5040.207920792079,2009,58086,Manual,1.8,Petrol,2250,Lower
2781,renault,5933.241258741258,2009,56000,Manual,1.2,Petrol,1695,Lower
2782,vauxhall,4687.431330472104,2009,55000,Manual,1.6,Petrol,1795,Lower
2783,volkswagen,2778.75,2009,120000,Manual,1.6,Diesel,2495,Great
2784,toyota,3453.475409836065,2009,70000,Manual,1.6,Petrol,2995,Good
2785,toyota,3982.165680473373,2009,63000,Manual,1.33,Petrol,2895,Great
2786,hyundai,5777.2758620689665,2009,47941,Manual,1.4,Petrol,1990,Lower
2787,renault,3834.1785714285716,2009,104050,Manual,1.9,Diesel,1750,Great
2788,seat,6459.587719298244,2009,114000,Manual,1.6,Diesel,1990,Great
2789,citroen,3118.5,2009,109194,Manual,2.2,Diesel,2990,Great
2790,volkswagen,6953.277192982456,2009,121602,Manual,1.6,Diesel,2299,Lower
2791,nissan,7387.085227272727,2009,99000,Manual,1.5,Diesel,3499,Higher
2792,vauxhall,5872.614054054054,2009,77166,Manual,1.2,Petrol,1895,Good
2793,ford,5246.603305785124,2009,110000,Manual,1.8,Diesel,2495,Higher
2794,ford,5246.603305785124,2009,98181,Manual,1.6,Petrol,1995,Great
2795,nissan,7387.085227272727,2009,101000,Manual,1.6,Petrol,2999,Great
2796,ford,6281.729041916167,2009,84000,Manual,1.25,Petrol,2490,Good
2797,ford,5246.603305785124,2009,67000,Manual,1.6,Petrol,3495,Lower
2798,vauxhall,2314.214285714286,2009,67967,Manual,1.2,Petrol,1890,Great
2799,renault,3834.1785714285716,2009,87274,Manual,1.5,Diesel,2495,Fair
2800,skoda,8090.169014084507,2009,116000,Manual,1.9,Diesel,2495,Great
2801,toyota,3982.165680473373,2009,97362,Manual,1.0,Petrol,1995,Good
2802,ford,5246.603305785124,2009,114000,Manual,1.6,Diesel,1649,Great
2803,kia,5438.817073170731,2009,76782,Manual,1.6,Diesel,1990,Good
2804,hyundai,5777.2758620689665,2009,75000,Manual,1.6,Diesel,1995,Lower
2805,chevrolet,3006.8461538461543,2009,120200,Manual,2.0,Diesel,1995,Lower
2806,skoda,8090.169014084507,2009,143000,Manual,1.9,Diesel,1995,Good
2807,volkswagen,6736.627009646302,2009,114000,Manual,1.2,Petrol,1550,Lower
2808,vauxhall,4687.431330472104,2009,111220,Manual,1.9,Diesel,1895,Great
2809,fiat,5703.985576923077,2009,53677,Manual,1.3,Diesel,3495,Fair
2810,ford,5246.603305785124,2009,85000,Manual,1.6,Petrol,1995,Good
2811,ford,2662.686956521739,2009,62960,Manual,1.2,Petrol,1995,Great
2812,bmw,6605.586206896552,2009,47972,Automatic,3.0,Diesel,10490,Higher
2813,ford,5246.603305785124,2009,107000,Manual,1.6,Diesel,1895,Great
2814,kia,5342.0,2009,79377,Automatic,2.0,Diesel,1995,Great
2815,skoda,8090.169014084507,2009,156500,Manual,2.0,Diesel,2995,Great
2816,vauxhall,4450.92,2009,63000,Automatic,2.0,Diesel,3999,Fair
2817,hyundai,2599.4736842105262,2009,73757,Manual,2.0,Petrol,2664,Great
2818,mini,6426.404682274248,2009,100000,Manual,1.4,Petrol,2450,Fair
2819,vauxhall,2624.614285714286,2009,86000,Manual,1.9,Diesel,1750,Great
2820,ford,6281.729041916167,2009,107000,Manual,1.25,Petrol,2000,Great
2821,ford,6281.729041916167,2009,110806,Manual,1.4,Diesel,2490,Higher
2822,ford,6281.729041916167,2009,111600,Manual,1.25,Petrol,1595,Great
2823,mazda,5089.122448979592,2009,45000,Manual,2.0,Petrol,3795,Great
2824,volkswagen,6953.277192982456,2009,129000,Automatic,2.0,Diesel,3590,Fair
2825,renault,5933.241258741258,2009,71000,Manual,1.2,Petrol,1994,Good
2826,ford,6281.729041916167,2009,84000,Manual,1.25,Petrol,2795,Fair
2827,peugeot,5429.780701754386,2009,45254,Manual,1.6,Petrol,1995,Great
2828,ford,6281.729041916167,2009,83000,Manual,1.4,Diesel,1750,Lower
2829,volvo,3060.6470588235293,2009,40000,Manual,1.6,Diesel,3795,Great
2830,vauxhall,4687.431330472104,2009,100000,Manual,1.7,Diesel,2100,Great
2831,vauxhall,2624.614285714286,2009,63744,Manual,1.6,Petrol,2500,Great
2832,ford,6281.729041916167,2009,85000,Manual,1.25,Petrol,2399,Great
2833,mini,3935.633333333333,2009,105000,Manual,1.6,Petrol,2790,Great
2834,honda,5048.4745762711855,2009,120000,Manual,2.2,Diesel,2999,Lower
2835,seat,6459.587719298244,2009,60000,Manual,1.4,Petrol,2995,Great
2836,fiat,5703.985576923077,2009,40000,Manual,1.2,Petrol,3495,Great
2837,skoda,6104.977142857144,2009,87000,Manual,1.4,Petrol,1590,Lower
2838,volkswagen,5968.375,2009,46000,Manual,1.8,Petrol,4985,Great
2839,vauxhall,5872.614054054054,2009,79000,Manual,1.2,Petrol,1595,Great
2840,bmw,6605.586206896552,2009,155112,Manual,2.0,Diesel,3499,Good
2841,seat,6459.587719298244,2009,103337,Manual,1.4,Petrol,1990,Great
2842,volkswagen,6953.277192982456,2009,58000,Automatic,2.0,Diesel,4995,Great
2843,citroen,8251.679611650485,2009,59000,Manual,1.6,Diesel,1989,Great
2844,peugeot,2062.084210526316,2009,49999,Manual,1.4,Petrol,2290,Fair
2845,mini,3935.633333333333,2009,36450,Manual,1.6,Petrol,5995,Lower
2846,peugeot,2062.084210526316,2009,39000,Manual,1.4,Petrol,1999,Great
2847,toyota,4719.1679389312985,2009,60699,Manual,1.0,Petrol,1990,Great
2848,toyota,3982.165680473373,2009,79000,Manual,1.33,Petrol,2490,Great
2849,vauxhall,4687.431330472104,2009,77000,Manual,1.6,Petrol,2095,Great
2850,ford,6281.729041916167,2009,113563,Manual,1.25,Petrol,1995,Great
2851,hyundai,5777.2758620689665,2009,120000,Manual,1.6,Diesel,1595,Good
2852,ford,5246.603305785124,2009,80000,Manual,1.6,Petrol,1990,Lower
2853,citroen,1831.25,2009,61000,Manual,1.6,Petrol,1895,Great
2854,vauxhall,5872.614054054054,2009,79026,Manual,1.2,Petrol,1799,Great
2855,alfa romeo,3738.913043478261,2009,70000,Manual,1.4,Petrol,2990,Great
2856,saab,2922.2045454545455,2009,93000,Manual,1.9,Diesel,4999,Good
2857,vauxhall,5872.614054054054,2009,90999,Manual,1.2,Petrol,1849,Fair
2858,honda,3139.08,2009,107000,Manual,2.4,Petrol,4499,Good
2859,mercedes-benz,7442.675,2009,154000,Manual,1.6,Petrol,2490,Lower
2860,vauxhall,2624.614285714286,2009,111000,Manual,1.8,Petrol,1795,Great
2861,saab,2922.2045454545455,2009,114000,Manual,1.9,Diesel,2795,Great
2862,bmw,6605.586206896552,2009,92400,Manual,2.0,Diesel,3295,Lower
2863,volkswagen,4153.45,2009,90000,Manual,1.6,Petrol,1895,Lower
2864,volkswagen,6953.277192982456,2009,117000,Automatic,2.0,Diesel,2995,Lower
2865,peugeot,2429.928571428572,2009,41000,Manual,1.6,Petrol,3220,Good
2866,suzuki,5271.309677419355,2009,48000,Manual,1.3,Petrol,2483,Great
2867,volvo,3124.666666666666,2009,211000,Manual,2.0,Diesel,1995,Fair
2868,audi,7253.379310344828,2009,98000,Manual,1.6,Petrol,2975,Lower
2869,volkswagen,5994.9082568807335,2009,127100,Manual,2.0,Diesel,1995,Great
2870,ford,6281.729041916167,2009,121000,Manual,1.25,Petrol,1595,Lower
2871,renault,3834.1785714285716,2009,68000,Manual,1.5,Diesel,2389,Great
2872,volkswagen,6953.277192982456,2009,131000,Manual,2.0,Diesel,2500,Great
2873,mazda,5089.122448979592,2009,64000,Manual,2.5,Petrol,3600,Great
2874,vauxhall,5872.614054054054,2009,65653,Manual,1.2,Petrol,1681,Lower
2875,volvo,3092.9767441860467,2009,55644,Manual,2.0,Petrol,5095,Great
